year,xnuts2.label,wrecht.miete,werr.label,quali,price.m2.n,price.m2.v,price.m2.w
1990,Kärnten,NA,1945 - 1960,A,124,2.613055576,3125.51795
1990,Kärnten,NA,1945 - 1960,B,287,2.078713727,6185.4328
1990,Kärnten,NA,1945 - 1960,C,43,2.454424893,1021.900275
1990,Kärnten,NA,1945 - 1960,D,12,2.753988467,249.57615
1990,Kärnten,NA,1961 - 1970,A,221,2.884801422,4759.13885
1990,Kärnten,NA,1961 - 1970,B,339,2.233021761,7971.49835
1990,Kärnten,NA,1961 - 1970,C,7,2.5969733,150.747225
1990,Kärnten,NA,1961 - 1970,D,7,3.4419033,252.769075
1990,Kärnten,NA,1971 - 1980,A,307,3.484473678,8245.6116
1990,Kärnten,NA,1971 - 1980,B,102,2.906662277,2471.46605
1990,Kärnten,NA,1971 - 1980,C,3,1.256890883,66.17595
1990,Kärnten,NA,1981 - 1990,A,122,2.949436428,5053.4436
1990,Kärnten,NA,1981 - 1990,B,102,2.635160624,3304.8851
1990,Kärnten,NA,NA,A,10,2.273865779,201.65565
1990,Kärnten,NA,NA,B,23,2.927105273,764.318325
1990,Kärnten,NA,NA,C,3,0.172108108,56.946375
1990,Kärnten,NA,NA,D,12,3.249558293,242.7136
1990,Niederösterreich,NA,1918 und davor,A,94,2.274867624,6060.9636
1990,Niederösterreich,NA,1918 und davor,B,155,2.519267708,11274.21488
1990,Niederösterreich,NA,1918 und davor,C,70,1.598144351,4211.55285
1990,Niederösterreich,NA,1918 und davor,D,250,1.737952626,16622.2204
1990,Niederösterreich,NA,1919 - 1944,A,62,2.709764742,3288.367825
1990,Niederösterreich,NA,1919 - 1944,B,124,2.575603083,7788.543725
1990,Niederösterreich,NA,1919 - 1944,C,31,1.707490927,2097.07395
1990,Niederösterreich,NA,1919 - 1944,D,41,1.545101589,2371.001025
1990,Niederösterreich,NA,1945 - 1960,A,78,2.416740986,4517.53055
1990,Niederösterreich,NA,1945 - 1960,B,152,1.923036655,8706.020925
1990,Niederösterreich,NA,1945 - 1960,C,20,1.695819475,1423.461325
1990,Niederösterreich,NA,1945 - 1960,D,9,0.689431293,543.1168
1990,Niederösterreich,NA,1961 - 1970,A,131,3.189498935,9086.5955
1990,Niederösterreich,NA,1961 - 1970,B,143,1.971372745,6791.320775
1990,Niederösterreich,NA,1961 - 1970,C,4,1.382139454,187.592125
1990,Niederösterreich,NA,1961 - 1970,D,7,2.573423129,698.589325
1990,Niederösterreich,NA,1971 - 1980,A,121,3.142931017,7535.41625
1990,Niederösterreich,NA,1971 - 1980,B,32,2.831357294,2192.924425
1990,Niederösterreich,NA,1971 - 1980,C,1,2.764727387,104.262075
1990,Niederösterreich,NA,1971 - 1980,D,2,0.968971122,76.942175
1990,Niederösterreich,NA,1981 - 1990,A,60,3.446879941,4333.3121
1990,Niederösterreich,NA,1981 - 1990,B,14,2.016081389,1322.5206
1990,Niederösterreich,NA,NA,A,16,4.46642861,979.15075
1990,Niederösterreich,NA,NA,B,14,4.949760038,908.82225
1990,Niederösterreich,NA,NA,D,4,1.841045132,278.7187
1990,Oberösterreich,NA,1918 und davor,A,73,2.259690081,3936.414225
1990,Oberösterreich,NA,1918 und davor,B,111,2.617524997,6695.6087
1990,Oberösterreich,NA,1918 und davor,C,31,1.34880812,1612.0469
1990,Oberösterreich,NA,1918 und davor,D,118,1.754714116,7611.21285
1990,Oberösterreich,NA,1919 - 1944,A,181,2.552262532,8450.00975
1990,Oberösterreich,NA,1919 - 1944,B,248,2.120035972,12185.0315
1990,Oberösterreich,NA,1919 - 1944,C,42,2.420044018,1922.7497
1990,Oberösterreich,NA,1919 - 1944,D,29,1.928143299,1558.136225
1990,Oberösterreich,NA,1945 - 1960,A,189,2.847241768,8692.8495
1990,Oberösterreich,NA,1945 - 1960,B,326,2.310938936,17206.1279
1990,Oberösterreich,NA,1945 - 1960,C,17,2.265566355,1727.123325
1990,Oberösterreich,NA,1945 - 1960,D,17,2.886069898,1946.085925
1990,Oberösterreich,NA,1961 - 1970,A,322,3.666736312,17149.34725
1990,Oberösterreich,NA,1961 - 1970,B,233,2.382484781,12070.72568
1990,Oberösterreich,NA,1961 - 1970,C,5,1.004022926,446.1965
1990,Oberösterreich,NA,1961 - 1970,D,6,2.32746659,552.369575
1990,Oberösterreich,NA,1971 - 1980,A,496,3.830095644,25268.11905
1990,Oberösterreich,NA,1971 - 1980,B,27,2.31102191,1396.5142
1990,Oberösterreich,NA,1981 - 1990,A,235,3.972211495,17194.15505
1990,Oberösterreich,NA,1981 - 1990,B,10,4.775336358,1100.716
1990,Oberösterreich,NA,NA,A,53,3.413520236,2387.70065
1990,Oberösterreich,NA,NA,B,17,1.966517706,994.027725
1990,Oberösterreich,NA,NA,C,7,3.331525156,322.175525
1990,Oberösterreich,NA,NA,D,4,2.063344918,238.342175
1990,Salzburg,NA,1918 und davor,A,72,2.77471727,1373.311125
1990,Salzburg,NA,1918 und davor,B,90,3.487746662,1993.92055
1990,Salzburg,NA,1918 und davor,C,10,1.537418444,202.1658
1990,Salzburg,NA,1918 und davor,D,72,2.828906525,1551.241675
1990,Salzburg,NA,1919 - 1944,A,88,2.89344518,1620.98615
1990,Salzburg,NA,1919 - 1944,B,160,2.462086955,2991.54555
1990,Salzburg,NA,1919 - 1944,C,35,2.407175423,791.13185
1990,Salzburg,NA,1919 - 1944,D,36,3.164056035,811.4089
1990,Salzburg,NA,1945 - 1960,A,168,3.583940684,3244.3158
1990,Salzburg,NA,1945 - 1960,B,309,2.755790335,5639.163825
1990,Salzburg,NA,1945 - 1960,C,17,4.918461824,360.83725
1990,Salzburg,NA,1945 - 1960,D,7,5.095587302,122.260275
1990,Salzburg,NA,1961 - 1970,A,322,5.60886751,7225.68495
1990,Salzburg,NA,1961 - 1970,B,314,3.061408885,5873.389975
1990,Salzburg,NA,1961 - 1970,D,12,4.402247839,307.542425
1990,Salzburg,NA,1971 - 1980,A,493,5.371150693,10365.2558
1990,Salzburg,NA,1971 - 1980,B,57,3.7981692,1266.841
1990,Salzburg,NA,1971 - 1980,D,6,7.149065408,161.304575
1990,Salzburg,NA,1981 - 1990,A,117,5.065273785,3180.245475
1990,Salzburg,NA,1981 - 1990,B,22,4.832666947,546.7537
1990,Salzburg,NA,NA,A,22,4.54911848,513.0396
1990,Salzburg,NA,NA,B,18,3.131759857,301.4511
1990,Salzburg,NA,NA,C,6,4.625781895,199.78505
1990,Steiermark,NA,1918 und davor,A,108,2.942374513,5695.748325
1990,Steiermark,NA,1918 und davor,B,265,2.573357619,14306.2387
1990,Steiermark,NA,1918 und davor,C,68,1.688009761,3855.3777
1990,Steiermark,NA,1918 und davor,D,189,2.163317858,10066.36685
1990,Steiermark,NA,1919 - 1944,A,68,2.590667128,3112.51365
1990,Steiermark,NA,1919 - 1944,B,218,2.065594568,9826.817425
1990,Steiermark,NA,1919 - 1944,C,43,1.523986628,1912.070275
1990,Steiermark,NA,1919 - 1944,D,45,2.189943906,2312.913025
1990,Steiermark,NA,1945 - 1960,A,94,2.568942425,4304.003525
1990,Steiermark,NA,1945 - 1960,B,273,2.086857365,12405.74855
1990,Steiermark,NA,1945 - 1960,C,22,1.964211863,953.545225
1990,Steiermark,NA,1945 - 1960,D,22,1.881572319,1030.726275
1990,Steiermark,NA,1961 - 1970,A,202,2.87856263,10055.09415
1990,Steiermark,NA,1961 - 1970,B,206,2.104110024,9303.106725
1990,Steiermark,NA,1961 - 1970,D,3,4.173431319,113.736725
1990,Steiermark,NA,1971 - 1980,A,231,3.82972043,11655.76395
1990,Steiermark,NA,1971 - 1980,B,56,3.386205852,3407.246575
1990,Steiermark,NA,1981 - 1990,A,129,4.22058086,7207.34455
1990,Steiermark,NA,1981 - 1990,B,31,2.890551309,1457.39325
1990,Steiermark,NA,NA,A,29,2.196492542,1470.60485
1990,Steiermark,NA,NA,B,50,2.400838732,2684.90825
1990,Steiermark,NA,NA,C,2,2.749501637,99.4885
1990,Steiermark,NA,NA,D,29,2.518973773,1427.415075
1990,Steiermark,NA,NA,NA,1,2.795109006,41.193175
1990,Tirol,NA,1918 und davor,A,93,3.663085843,2343.78455
1990,Tirol,NA,1918 und davor,B,251,2.646192282,6964.024875
1990,Tirol,NA,1918 und davor,C,56,1.817113544,1801.974675
1990,Tirol,NA,1918 und davor,D,68,2.214784135,2320.392775
1990,Tirol,NA,1919 - 1944,A,64,2.947211378,1711.585275
1990,Tirol,NA,1919 - 1944,B,317,2.075435859,7939.824975
1990,Tirol,NA,1919 - 1944,C,25,2.34866585,738.466425
1990,Tirol,NA,1919 - 1944,D,22,2.371929447,720.523775
1990,Tirol,NA,1945 - 1960,A,94,3.402841296,2235.08655
1990,Tirol,NA,1945 - 1960,B,287,2.445560343,7230.232125
1990,Tirol,NA,1945 - 1960,C,21,1.669675109,471.093525
1990,Tirol,NA,1945 - 1960,D,1,1.514017378,21.5776
1990,Tirol,NA,1961 - 1970,A,313,4.361922011,8059.08725
1990,Tirol,NA,1961 - 1970,B,179,2.395927154,3908.0361
1990,Tirol,NA,1961 - 1970,C,4,1.453456683,91.44285
1990,Tirol,NA,1961 - 1970,D,8,5.195377848,172.009875
1990,Tirol,NA,1971 - 1980,A,360,5.131724854,11247.46133
1990,Tirol,NA,1971 - 1980,B,85,3.455536897,2767.285025
1990,Tirol,NA,1971 - 1980,C,2,14.53456683,51.408325
1990,Tirol,NA,1971 - 1980,D,3,3.028034757,244.93575
1990,Tirol,NA,1981 - 1990,A,116,4.595982021,4257.2881
1990,Tirol,NA,1981 - 1990,B,11,3.548012572,364.742225
1990,Tirol,NA,NA,A,47,4.387011169,1298.87695
1990,Tirol,NA,NA,B,36,3.29103628,1213.344275
1990,Tirol,NA,NA,D,4,0.885377054,61.371925
1990,Vorarlberg,NA,1918 und davor,A,94,4.13198992,1219.6894
1990,Vorarlberg,NA,1918 und davor,B,243,3.078708669,3505.2438
1990,Vorarlberg,NA,1918 und davor,C,90,3.037542024,1145.484725
1990,Vorarlberg,NA,1918 und davor,D,54,2.457356167,975.71075
1990,Vorarlberg,NA,1919 - 1944,A,77,3.62575202,832.63405
1990,Vorarlberg,NA,1919 - 1944,B,250,2.567150743,2695.258025
1990,Vorarlberg,NA,1919 - 1944,C,50,2.818069997,617.475675
1990,Vorarlberg,NA,1919 - 1944,D,1,2.543549196,20.493625
1990,Vorarlberg,NA,1945 - 1960,A,150,4.043125941,1897.9063
1990,Vorarlberg,NA,1945 - 1960,B,144,2.761637657,1677.495725
1990,Vorarlberg,NA,1945 - 1960,C,20,3.804810647,265.75095
1990,Vorarlberg,NA,1945 - 1960,D,6,2.336936822,73.747225
1990,Vorarlberg,NA,1961 - 1970,A,288,4.298183404,3250.756175
1990,Vorarlberg,NA,1961 - 1970,B,154,2.702641241,1665.509225
1990,Vorarlberg,NA,1961 - 1970,C,6,4.443793151,65.566675
1990,Vorarlberg,NA,1961 - 1970,D,8,6.14049388,130.86005
1990,Vorarlberg,NA,1971 - 1980,A,522,4.701049819,6363.620925
1990,Vorarlberg,NA,1971 - 1980,B,8,5.42402185,73.823675
1990,Vorarlberg,NA,1971 - 1980,D,13,7.051056945,208.7493
1990,Vorarlberg,NA,1981 - 1990,A,198,4.980619763,3679.72885
1990,Vorarlberg,NA,1981 - 1990,B,25,3.335541406,340.9945
1990,Vorarlberg,NA,NA,A,37,3.691521851,382.561
1990,Vorarlberg,NA,NA,B,13,4.391210571,139.08385
1990,Vorarlberg,NA,NA,C,3,0.918504831,32.828625
1990,Wien,NA,1918 und davor,A,1090,2.420189212,64689.81288
1990,Wien,NA,1918 und davor,B,851,2.256623588,53569.51838
1990,Wien,NA,1918 und davor,C,212,2.043963368,13565.27378
1990,Wien,NA,1918 und davor,D,1435,2.150059472,93198.60698
1990,Wien,NA,1919 - 1944,A,374,2.168499381,21559.49698
1990,Wien,NA,1919 - 1944,B,392,2.176077523,23926.46483
1990,Wien,NA,1919 - 1944,C,255,1.901373785,15574.71788
1990,Wien,NA,1919 - 1944,D,23,2.577007802,1748.129325
1990,Wien,NA,1945 - 1960,A,526,2.406626177,30100.6421
1990,Wien,NA,1945 - 1960,B,607,2.274404977,35209.0218
1990,Wien,NA,1945 - 1960,C,30,1.814618502,1567.305275
1990,Wien,NA,1945 - 1960,D,12,2.057914295,787.831875
1990,Wien,NA,1961 - 1970,A,1001,2.898789177,56586.05725
1990,Wien,NA,1961 - 1970,B,381,2.628257285,21528.13813
1990,Wien,NA,1961 - 1970,D,5,1.646244849,364.521325
1990,Wien,NA,1971 - 1980,A,820,3.450714078,45782.50493
1990,Wien,NA,1971 - 1980,B,22,3.907677588,1029.30145
1990,Wien,NA,1971 - 1980,D,5,1.238502903,247.050925
1990,Wien,NA,1981 - 1990,A,1218,3.525956599,40342.47578
1990,Wien,NA,1981 - 1990,B,20,4.97318236,600.0013
1990,Wien,NA,1981 - 1990,C,4,2.179953593,102.178225
1990,Wien,NA,NA,A,112,3.06632308,6846.837275
1990,Wien,NA,NA,B,135,2.98235579,8018.906775
1990,Wien,NA,NA,C,31,2.000731523,1914.58355
1990,Wien,NA,NA,D,87,2.085942512,6178.896175
1991,Burgenland,NA,1918 und davor,A,2,1.684098946,16.487025
1991,Burgenland,NA,1918 und davor,B,5,1.541017765,82.357075
1991,Burgenland,NA,1918 und davor,C,1,1.799056384,9.7016
1991,Burgenland,NA,1918 und davor,D,12,1.548025186,130.150575
1991,Burgenland,NA,1919 - 1944,A,7,3.343829212,152.2611
1991,Burgenland,NA,1919 - 1944,B,12,2.085068353,121.53935
1991,Burgenland,NA,1919 - 1944,C,1,0.908410427,10.653025
1991,Burgenland,NA,1919 - 1944,D,4,1.671425741,69.200175
1991,Burgenland,NA,1945 - 1960,A,6,2.149917124,69.626875
1991,Burgenland,NA,1945 - 1960,B,17,2.357908332,206.51385
1991,Burgenland,NA,1961 - 1970,A,24,2.85893292,254.9025
1991,Burgenland,NA,1961 - 1970,B,6,2.227903407,64.81855
1991,Burgenland,NA,1961 - 1970,D,2,0.710240024,15.67915
1991,Burgenland,NA,1971 - 1980,A,13,2.981173177,167.391125
1991,Burgenland,NA,1971 - 1980,B,8,1.966903783,110.5475
1991,Burgenland,NA,1981 - 1990,A,11,2.33000323,134.467025
1991,Burgenland,NA,1981 - 1990,B,6,1.445324692,51.320825
1991,Burgenland,NA,NA,A,2,3.151553928,25.425625
1991,Burgenland,NA,NA,B,1,1.592829242,11.998225
1991,Burgenland,gbv,1919 - 1944,B,8,2.237262895,108.740425
1991,Burgenland,gbv,1945 - 1960,A,1,1.49383048,6.661625
1991,Burgenland,gbv,1945 - 1960,B,20,2.466446153,256.722875
1991,Burgenland,gbv,1961 - 1970,A,13,3.134501958,184.7131
1991,Burgenland,gbv,1971 - 1980,A,10,2.576016076,131.373125
1991,Burgenland,gbv,1971 - 1980,B,13,2.018354428,157.7233
1991,Burgenland,gbv,1981 - 1990,A,15,2.219434446,143.8481
1991,Burgenland,gbv,1981 - 1990,B,14,1.735511476,146.35665
1991,Burgenland,priv,1918 und davor,A,1,2.491640029,48.4
1991,Burgenland,priv,1918 und davor,B,14,1.930701434,203.774925
1991,Burgenland,priv,1918 und davor,C,1,1.99850294,12.63585
1991,Burgenland,priv,1918 und davor,D,24,1.243393782,260.8877
1991,Burgenland,priv,1919 - 1944,A,10,3.35071639,190.6427
1991,Burgenland,priv,1919 - 1944,B,8,2.165979481,103.20035
1991,Burgenland,priv,1919 - 1944,C,1,0.908410427,10.488725
1991,Burgenland,priv,1919 - 1944,D,7,1.424220964,132.82235
1991,Burgenland,priv,1945 - 1960,A,5,4.741504911,307.061475
1991,Burgenland,priv,1945 - 1960,B,9,2.218957855,142.86755
1991,Burgenland,priv,1945 - 1960,D,2,3.537363117,26.065625
1991,Burgenland,priv,1961 - 1970,A,21,2.286008937,326.676775
1991,Burgenland,priv,1961 - 1970,B,16,2.546235086,189.097825
1991,Burgenland,priv,1961 - 1970,D,2,0.473953266,19.605325
1991,Burgenland,priv,1971 - 1980,A,8,3.68819566,159.53495
1991,Burgenland,priv,1971 - 1980,B,7,3.133529298,77.9052
1991,Burgenland,priv,1981 - 1990,A,4,2.847467873,104.331625
1991,Burgenland,priv,1981 - 1990,B,1,2.87388026,32.47975
1991,Burgenland,priv,NA,A,6,3.194239178,64.26245
1991,Burgenland,pub,1918 und davor,B,5,1.506391205,100.729
1991,Burgenland,pub,1918 und davor,D,5,1.084141728,59.34145
1991,Burgenland,pub,1919 - 1944,A,4,3.4837069,41.679425
1991,Burgenland,pub,1919 - 1944,B,18,1.402595638,214.882825
1991,Burgenland,pub,1945 - 1960,A,4,1.602108902,40.492025
1991,Burgenland,pub,1945 - 1960,B,7,2.411173508,69.2222
1991,Burgenland,pub,1961 - 1970,A,12,3.517045725,176.642125
1991,Burgenland,pub,1961 - 1970,B,7,1.87418713,71.97025
1991,Burgenland,pub,1971 - 1980,A,6,2.29923767,67.8522
1991,Burgenland,pub,1971 - 1980,B,3,1.320569215,108.64665
1991,Burgenland,pub,1981 - 1990,A,7,2.387059969,82.43045
1991,Burgenland,pub,1981 - 1990,B,2,2.681973642,14.549725
1991,Kärnten,NA,1918 und davor,A,19,3.803603495,461.906925
1991,Kärnten,NA,1918 und davor,B,34,2.818325474,774.01705
1991,Kärnten,NA,1918 und davor,C,8,1.728712793,226.79545
1991,Kärnten,NA,1918 und davor,D,20,1.859441435,432.382
1991,Kärnten,NA,1919 - 1944,A,17,2.782320776,417.166675
1991,Kärnten,NA,1919 - 1944,B,52,2.243976692,1063.751525
1991,Kärnten,NA,1919 - 1944,C,8,1.571768912,180.4592
1991,Kärnten,NA,1919 - 1944,D,9,2.256260523,170.105475
1991,Kärnten,NA,1945 - 1960,A,30,2.400137845,721.608375
1991,Kärnten,NA,1945 - 1960,B,76,2.192762301,1517.8827
1991,Kärnten,NA,1945 - 1960,C,11,3.124432205,257.249875
1991,Kärnten,NA,1945 - 1960,D,4,2.470444332,88.941825
1991,Kärnten,NA,1961 - 1970,A,63,2.649274792,1340.29525
1991,Kärnten,NA,1961 - 1970,B,95,2.213250726,1849.383825
1991,Kärnten,NA,1961 - 1970,C,2,2.763774716,33.61705
1991,Kärnten,NA,1961 - 1970,D,1,3.633641708,67.58515
1991,Kärnten,NA,1971 - 1980,A,93,3.171508485,2220.57145
1991,Kärnten,NA,1971 - 1980,B,29,2.949309634,561.735975
1991,Kärnten,NA,1981 - 1990,A,37,3.020865432,1318.08165
1991,Kärnten,NA,1981 - 1990,B,28,2.819668689,846.329975
1991,Kärnten,NA,NA,A,3,7.458756113,65.269675
1991,Kärnten,NA,NA,B,7,3.124804946,194.43235
1991,Kärnten,NA,NA,C,1,0.170844908,21.5812
1991,Kärnten,NA,NA,D,2,1.567456432,44.146525
1991,Kärnten,gbv,1918 und davor,B,1,0.784318135,13.970525
1991,Kärnten,gbv,1918 und davor,C,2,0.784318135,32.15745
1991,Kärnten,gbv,1919 - 1944,A,13,1.711286254,300.74585
1991,Kärnten,gbv,1919 - 1944,B,58,2.096480858,1182.3896
1991,Kärnten,gbv,1919 - 1944,C,3,1.44307485,76.06785
1991,Kärnten,gbv,1945 - 1960,A,18,1.687238764,379.360925
1991,Kärnten,gbv,1945 - 1960,B,84,2.009580566,1569.5971
1991,Kärnten,gbv,1945 - 1960,C,11,1.685917682,213.701975
1991,Kärnten,gbv,1961 - 1970,A,77,2.575808995,1606.157875
1991,Kärnten,gbv,1961 - 1970,B,121,2.307355163,2551.5992
1991,Kärnten,gbv,1961 - 1970,D,1,2.180185025,27.6354
1991,Kärnten,gbv,1971 - 1980,A,130,2.865066494,2959.241
1991,Kärnten,gbv,1971 - 1980,B,35,2.268724075,701.711975
1991,Kärnten,gbv,1981 - 1990,A,76,3.024468501,2880.606475
1991,Kärnten,gbv,1981 - 1990,B,50,2.792543636,1755.843525
1991,Kärnten,priv,1918 und davor,A,47,3.488197728,1219.967275
1991,Kärnten,priv,1918 und davor,B,84,3.056961189,2195.600275
1991,Kärnten,priv,1918 und davor,C,19,1.952446557,586.59205
1991,Kärnten,priv,1918 und davor,D,36,2.454544982,871.609025
1991,Kärnten,priv,1919 - 1944,A,19,2.913520961,429.3679
1991,Kärnten,priv,1919 - 1944,B,52,3.070440413,1476.677025
1991,Kärnten,priv,1919 - 1944,C,8,2.107008907,151.56815
1991,Kärnten,priv,1919 - 1944,D,11,3.343279804,255.6179
1991,Kärnten,priv,1945 - 1960,A,33,3.970164151,1179.86225
1991,Kärnten,priv,1945 - 1960,B,44,3.216655792,1215.21795
1991,Kärnten,priv,1945 - 1960,C,19,3.31525895,669.246925
1991,Kärnten,priv,1945 - 1960,D,8,3.211715844,164.348425
1991,Kärnten,priv,1961 - 1970,A,41,2.950110764,933.45585
1991,Kärnten,priv,1961 - 1970,B,32,3.88855916,915.5552
1991,Kärnten,priv,1961 - 1970,C,4,1.705168537,67.99195
1991,Kärnten,priv,1961 - 1970,D,5,2.84263991,235.28195
1991,Kärnten,priv,1971 - 1980,A,70,3.788533181,2407.85205
1991,Kärnten,priv,1971 - 1980,B,25,4.875940146,655.804475
1991,Kärnten,priv,1971 - 1980,C,1,1.453456683,13.842875
1991,Kärnten,priv,1981 - 1990,A,10,2.935345699,533.94935
1991,Kärnten,priv,1981 - 1990,B,1,2.519324918,24.3351
1991,Kärnten,priv,NA,A,5,2.286605943,106.2639
1991,Kärnten,priv,NA,B,22,4.056737557,671.698475
1991,Kärnten,priv,NA,C,3,0.170844908,86.213875
1991,Kärnten,priv,NA,D,3,1.714467774,50.956625
1991,Kärnten,pub,1918 und davor,B,21,1.892507492,356.818275
1991,Kärnten,pub,1918 und davor,C,1,0.492299844,15.230275
1991,Kärnten,pub,1918 und davor,D,6,1.001016603,159.590325
1991,Kärnten,pub,1919 - 1944,A,4,2.313889553,117.73875
1991,Kärnten,pub,1919 - 1944,B,31,1.634615227,613.18445
1991,Kärnten,pub,1919 - 1944,C,6,1.228470554,134.65
1991,Kärnten,pub,1919 - 1944,D,11,1.576658522,214.82685
1991,Kärnten,pub,1945 - 1960,A,38,1.926481689,744.435825
1991,Kärnten,pub,1945 - 1960,B,66,2.096310094,1377.9961
1991,Kärnten,pub,1945 - 1960,C,1,1.257799053,38.6592
1991,Kärnten,pub,1945 - 1960,D,5,1.083150319,112.470025
1991,Kärnten,pub,1961 - 1970,A,39,2.842713655,942.72285
1991,Kärnten,pub,1961 - 1970,B,87,1.734857858,1743.7853
1991,Kärnten,pub,1971 - 1980,A,46,3.182647962,1065.4916
1991,Kärnten,pub,1971 - 1980,B,13,2.433786952,247.8551
1991,Kärnten,pub,1981 - 1990,A,17,3.271993183,737.701975
1991,Kärnten,pub,1981 - 1990,B,6,2.70983928,386.506075
1991,Kärnten,pub,NA,A,2,2.422427806,29.772025
1991,Kärnten,pub,NA,B,4,2.388358446,87.3399
1991,Niederösterreich,NA,1918 und davor,A,20,2.155040455,1186.96335
1991,Niederösterreich,NA,1918 und davor,B,53,2.318996336,3867.7589
1991,Niederösterreich,NA,1918 und davor,C,20,1.752050097,1159.21745
1991,Niederösterreich,NA,1918 und davor,D,54,1.671054616,3275.0832
1991,Niederösterreich,NA,1919 - 1944,A,18,3.685881584,1201.33975
1991,Niederösterreich,NA,1919 - 1944,B,28,2.096052168,1923.5879
1991,Niederösterreich,NA,1919 - 1944,C,9,1.986675261,936.81515
1991,Niederösterreich,NA,1919 - 1944,D,14,1.540070318,822.215925
1991,Niederösterreich,NA,1945 - 1960,A,21,2.663092524,1142.432625
1991,Niederösterreich,NA,1945 - 1960,B,38,2.084895513,2157.902175
1991,Niederösterreich,NA,1945 - 1960,C,4,2.06239545,268.823725
1991,Niederösterreich,NA,1945 - 1960,D,3,1.92927554,120.940625
1991,Niederösterreich,NA,1961 - 1970,A,32,3.19872942,2130.2142
1991,Niederösterreich,NA,1961 - 1970,B,38,2.189564745,1728.97945
1991,Niederösterreich,NA,1961 - 1970,C,3,2.363334378,164.253725
1991,Niederösterreich,NA,1961 - 1970,D,2,2.617371621,248.676575
1991,Niederösterreich,NA,1971 - 1980,A,29,3.118783223,1938.23545
1991,Niederösterreich,NA,1971 - 1980,B,6,2.234145217,371.81775
1991,Niederösterreich,NA,1971 - 1980,D,1,3.667600977,64.7485
1991,Niederösterreich,NA,1981 - 1990,A,15,3.937162215,1289.019725
1991,Niederösterreich,NA,1981 - 1990,B,1,4.013275917,34.71905
1991,Niederösterreich,NA,NA,A,4,5.290389511,287.430625
1991,Niederösterreich,NA,NA,B,4,6.972562652,296.667925
1991,Niederösterreich,NA,NA,D,1,1.954091763,45.90255
1991,Niederösterreich,gbv,1918 und davor,A,2,1.814058477,109.213675
1991,Niederösterreich,gbv,1918 und davor,B,2,1.162765347,99.685325
1991,Niederösterreich,gbv,1918 und davor,C,3,1.423323046,180.074
1991,Niederösterreich,gbv,1918 und davor,D,9,0.801122966,432.5682
1991,Niederösterreich,gbv,1919 - 1944,A,22,2.620429871,1086.3407
1991,Niederösterreich,gbv,1919 - 1944,B,42,2.386062027,2673.05775
1991,Niederösterreich,gbv,1919 - 1944,C,7,1.646430051,384.397425
1991,Niederösterreich,gbv,1919 - 1944,D,1,2.137436299,41.956775
1991,Niederösterreich,gbv,1945 - 1960,A,12,1.767111493,598.589225
1991,Niederösterreich,gbv,1945 - 1960,B,47,2.372582185,2992.85265
1991,Niederösterreich,gbv,1961 - 1970,A,20,3.146807949,1034.2887
1991,Niederösterreich,gbv,1961 - 1970,B,37,2.373315748,1900.80625
1991,Niederösterreich,gbv,1971 - 1980,A,40,3.296641063,2302.5462
1991,Niederösterreich,gbv,1971 - 1980,B,9,2.556034644,646.5793
1991,Niederösterreich,gbv,1981 - 1990,A,44,3.092403585,3705.9529
1991,Niederösterreich,gbv,1981 - 1990,B,8,3.543720804,396.634975
